Date;Platform;Users;Profiled Mentors;Profiled Mentees;Total Profiled;Total Non-Profiled;Mentees Who Initiated Relationship;Mentors Currently in Relationship;Mentors Completed Relationship;Mentors Ever in Relationship;Mentees Currently in Relationship;Mentees Completed Relationship;Mentees Ever in Relationship;No: of Active Relationships;No: of Completed Relationships;Total no. of Request Initiated;Current no. of Requests Pending;Current no. of Requests Accepted;Current no. of Requests Completed;Current no. of Requests Expired;Current no. of Requests Declined;Current no. of Requests Removed;No: of Roundtable;No: of Roundtable Users;No: of Roundtable Posts;No: of Insights;Insight Comments;Connections (Followers and Being Followed);Total Messages;Message Posts;Meetings (Upcoming);Meetings (Completed);Meetings (Deleted);Meetings (Total);Profiled;Mentees who initiated a Request;Mentors in an Active Relationship;Mentees in an Active Relationship;Mentors Completed Relationship;Mentees Completed Relationship;Mentors in either Active or Completed Relationship;Mentees in either Active or Completed Relationship;Number of Active Relationships;Number of Completed Relationships;;;;;;;
7/11/22;Company_53;93;43;39;78;15;7;19;10;26;20;12;28;20;16;47;0;21;18;5;1;2;3;12;3;6;2;11;122;384;46;238;147;431;83.87%;17.95%;44.19%;51.28%;23.26%;30.77%;60.47%;71.79%;20;16;;;;;;;
7/11/22;Company_55;509;196;181;283;226;24;1;20;20;1;21;22;1;25;39;0;1;25;10;1;2;1;1;0;2;0;106;338;480;0;14;0;14;55.60%;13.26%;0.51%;0.55%;10.20%;11.60%;10.20%;12.15%;1;25;;;;;;;
7/11/22;Company_56;524;271;212;436;88;31;1;109;109;1;128;128;1;161;195;0;3;166;15;0;11;9;55;39;81;23;179;549;1074;3;60;8;71;83.21%;14.62%;0.37%;0.47%;40.22%;60.38%;40.22%;60.38%;1;161;;;;;;;
7/11/22;Company_58;75;36;52;75;0;19;1;33;33;1;45;45;1;56;61;0;1;56;3;1;0;8;10;17;12;0;38;139;196;3;92;6;101;100.00%;36.54%;2.78%;1.92%;91.67%;86.54%;91.67%;86.54%;1;56;;;;;;;
7/11/22;Company_60;98;60;17;68;30;1;1;3;4;1;3;4;1;4;6;0;1;4;1;0;0;5;22;4;3;1;4;20;36;0;6;0;6;69.39%;5.88%;1.67%;5.88%;5.00%;17.65%;6.67%;23.53%;1;4;;;;;;;
7/11/22;Company_62;211;62;89;161;50;11;1;52;52;0;51;51;1;60;148;3;14;105;22;2;2;3;6;4;14;3;77;252;476;0;32;2;34;76.30%;12.36%;1.61%;0.00%;83.87%;57.30%;83.87%;57.30%;1;60;;;;;;;
7/11/22;Company_66;77;37;29;60;17;5;3;3;4;3;4;6;3;4;12;0;6;5;1;0;0;1;3;0;6;2;1;20;35;0;12;5;17;77.92%;17.24%;8.11%;10.34%;8.11%;13.79%;10.81%;20.69%;3;4;;;;;;;
7/11/22;Company_68;74;42;22;65;9;2;0;2;2;0;2;2;0;3;33;2;1;22;7;1;0;3;3;3;6;7;45;72;171;0;14;1;15;87.84%;9.09%;0.00%;0.00%;4.76%;9.09%;4.76%;9.09%;0;3;;;;;;;
7/11/22;Company_69;128;59;57;123;5;2;20;12;29;18;13;28;21;20;49;0;24;25;0;0;0;26;49;46;13;2;35;88;106;59;278;72;409;96.09%;3.51%;33.90%;31.58%;20.34%;22.81%;49.15%;49.12%;21;20;;;;;;;
7/11/22;Company_70;116;56;57;116;0;0;55;2;56;55;2;56;55;2;130;0;59;65;1;0;5;2;3;0;12;25;179;217;986;8;48;3;59;100.00%;0.00%;98.21%;96.49%;3.57%;3.51%;100.00%;98.25%;55;2;;;;;;;
7/11/22;Company_71;212;106;109;212;0;6;0;13;13;0;16;16;0;19;29;0;0;21;7;1;0;7;9;5;17;3;0;39;50;0;47;2;49;100.00%;5.50%;0.00%;0.00%;12.26%;14.68%;12.26%;14.68%;0;19;;;;;;;
7/11/22;Company_73;8;3;2;6;2;1;0;1;1;0;1;1;0;1;2;0;0;1;1;0;0;1;1;0;0;0;0;5;9;0;4;0;4;75.00%;50.00%;0.00%;0.00%;33.33%;50.00%;33.33%;50.00%;0;1;;;;;;;
7/11/22;Company_74;571;184;269;419;152;92;22;59;68;27;84;102;29;103;193;2;30;110;37;7;7;1;3;2;32;34;195;459;958;0;47;2;49;73.38%;34.20%;11.96%;10.04%;32.07%;31.23%;36.96%;37.92%;29;103;;;;;;;
7/11/22;Company_75;64088;2513;3010;3682;60406;358;9;306;315;7;294;299;9;397;809;5;13;433;268;54;36;37;297;373;255;160;1191;1830;2685;0;108;11;119;5.75%;11.89%;0.36%;0.23%;12.18%;9.77%;12.53%;9.93%;9;397;;;;;;;
7/18/22;Company_03;222;54;86;98;124;20;2;15;17;2;15;17;2;18;29;0;2;18;8;0;1;1;1;0;6;1;1;47;67;0;9;0;9;44.14%;23.26%;3.70%;2.33%;27.78%;17.44%;31.48%;19.77%;2;18;;;;;;;
7/18/22;Company_04;29;23;8;27;2;1;3;1;4;3;1;4;3;2;7;1;3;2;1;0;0;2;11;0;4;2;0;22;100;1;6;2;9;93.10%;12.50%;13.04%;37.50%;4.35%;12.50%;17.39%;50.00%;3;2;;;;;;;
7/18/22;Company_05;543;107;339;441;102;97;3;38;39;6;56;60;6;93;243;1;6;99;112;4;21;4;36;4;51;20;273;418;1113;0;40;3;43;81.22%;28.61%;2.80%;1.77%;35.51%;16.52%;36.45%;17.70%;6;93;;;;;;;
7/18/22;Company_06;85;21;35;49;36;3;0;9;9;0;10;10;0;13;29;0;0;25;4;0;0;1;2;4;2;0;9;55;77;0;14;0;14;57.65%;8.57%;0.00%;0.00%;42.86%;28.57%;42.86%;28.57%;0;13;;;;;;;
7/18/22;Company_09;5;5;5;5;0;2;1;1;2;1;1;2;1;1;2;0;1;1;0;0;0;1;1;1;2;0;2;6;8;0;4;0;4;100.00%;40.00%;20.00%;20.00%;20.00%;20.00%;40.00%;40.00%;1;1;;;;;;;
7/18/22;Company_11;101;46;52;95;6;32;9;28;30;9;29;36;9;33;52;0;10;36;6;0;0;1;3;2;23;4;39;148;397;0;53;6;59;94.06%;61.54%;19.57%;17.31%;60.87%;55.77%;65.22%;69.23%;9;33;;;;;;;
7/18/22;Company_12;56;40;10;44;12;3;1;5;5;1;3;3;1;5;9;0;1;5;2;1;0;1;1;1;1;0;2;16;19;0;4;0;4;78.57%;30.00%;2.50%;10.00%;12.50%;30.00%;12.50%;30.00%;1;5;;;;;;;
7/18/22;Company_13;3150;77;1982;2052;1098;3;1;0;1;1;0;1;1;0;4;1;1;0;2;0;0;0;0;0;2;0;0;446;1464;328;12112;3109;15549;65.14%;0.15%;1.30%;0.05%;0.00%;0.00%;1.30%;0.05%;1;0;;;;;;;
7/18/22;Company_14;3292;103;166;239;3053;43;16;48;55;17;64;77;17;85;171;1;18;137;11;2;2;19;35;9;79;9;64;836;1668;0;38;0;38;7.26%;25.90%;15.53%;10.24%;46.60%;38.55%;53.40%;46.39%;17;85;;;;;;;
7/18/22;Company_18;63;28;12;46;17;1;1;0;1;1;0;1;1;0;12;0;3;0;9;0;0;6;16;26;15;2;84;31;52;0;5;0;5;73.02%;8.33%;3.57%;8.33%;0.00%;0.00%;3.57%;8.33%;1;0;;;;;;;
7/18/22;Company_20;40;21;17;36;4;6;1;7;7;1;6;6;1;7;9;0;1;7;1;0;0;1;3;2;5;0;1;31;40;0;2;0;2;90.00%;35.29%;4.76%;5.88%;33.33%;35.29%;33.33%;35.29%;1;7;;;;;;;
7/18/22;Company_21;3;2;2;2;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;66.67%;50.00%;50.00%;50.00%;0.00%;0.00%;50.00%;50.00%;1;0;;;;;;;
7/18/22;Company_22;227;142;126;184;43;24;34;26;52;32;23;49;38;74;442;4;66;253;55;31;33;36;65;78;1904;193;278;2296;3569;3;622;95;720;81.06%;19.05%;23.94%;25.40%;18.31%;18.25%;36.62%;38.89%;38;74;;;;;;;
7/18/22;Company_22;26;15;19;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;83;0;1332;10;1342;88.46%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0;0;;;;;;;
7/18/22;Company_24;41;17;26;41;0;0;16;1;16;18;3;19;19;4;34;0;22;12;0;0;0;3;22;14;12;15;1;70;120;15;69;55;139;100.00%;0.00%;94.12%;69.23%;5.88%;11.54%;94.12%;73.08%;19;4;;;;;;;
7/18/22;Company_26;3545;1834;2432;3063;482;705;70;518;539;64;667;700;76;1009;1682;27;79;1041;354;74;107;7;74;43;290;108;2266;5229;8707;3;191;22;216;86.40%;28.99%;3.82%;2.63%;28.24%;27.43%;29.39%;28.78%;76;1,009;;;;;;;
7/18/22;Company_27;402;71;331;390;12;102;1;43;43;1;88;89;1;101;370;32;87;134;95;8;14;2;6;4;6;1;133;470;718;0;10;0;10;97.01%;30.82%;1.41%;0.30%;60.56%;26.59%;60.56%;26.89%;1;101;;;;;;;
7/18/22;Company_28;489;277;231;300;189;26;0;15;15;0;15;15;0;18;46;0;0;19;25;0;2;6;27;13;48;7;174;95;119;0;3;1;4;61.35%;11.26%;0.00%;0.00%;5.42%;6.49%;5.42%;6.49%;0;18;;;;;;;
7/18/22;Company_30;9;5;4;5;4;0;0;0;0;0;0;0;0;0;32;0;1;9;7;9;6;14;3;35;27;6;1;46;63;0;1;0;1;55.56%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0;0;;;;;;;
7/18/22;Company_31;100;49;66;90;10;2;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;1;0;0;64;94;134;1459;322;1915;90.00%;3.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0;0;;;;;;;
7/18/22;Company_37;1476;518;606;1365;111;273;105;137;213;118;113;223;124;180;2366;16;136;999;732;169;314;22;176;89;375;207;2389;3340;6051;38;270;29;337;92.48%;45.05%;20.27%;19.47%;26.45%;18.65%;41.12%;36.80%;124;180;;;;;;;
7/18/22;Company_38;2541;532;1051;1567;974;21;14;0;14;14;0;14;15;0;44;10;15;1;15;0;3;0;0;0;11;6;0;1322;3980;283;4202;2016;6501;61.67%;2.00%;2.63%;1.33%;0.00%;0.00%;2.63%;1.33%;15;0;;;;;;;
7/18/22;Company_39;2;1;1;1;1;0;1;0;1;0;0;0;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;50.00%;0.00%;100.00%;0.00%;0.00%;0.00%;100.00%;0.00%;1;0;;;;;;;
7/18/22;Company_42;45;16;14;20;25;4;0;4;4;0;3;3;0;4;153;1;12;90;44;3;3;10;1;126;94;70;128;393;1145;0;54;10;64;44.44%;28.57%;0.00%;0.00%;25.00%;21.43%;25.00%;21.43%;0;4;;;;;;;
7/18/22;Company_43;843;348;400;668;175;124;29;125;146;30;141;169;32;163;328;8;33;233;25;9;20;5;12;7;43;27;248;653;1080;0;61;4;65;79.24%;31.00%;8.33%;7.50%;35.92%;35.25%;41.95%;42.25%;32;163;;;;;;;
7/18/22;Company_44;177;102;90;144;33;18;1;27;28;1;23;24;1;60;152;1;29;92;25;1;4;34;21;35;47;16;168;299;521;0;182;30;212;81.36%;20.00%;0.98%;1.11%;26.47%;25.56%;27.45%;26.67%;1;60;;;;;;;
7/18/22;Company_46;1598;731;735;1459;139;6;3;707;707;4;719;719;4;922;1098;1;7;1014;0;22;54;11;416;264;313;690;1011;2469;6578;0;807;126;933;91.30%;0.82%;0.41%;0.54%;96.72%;97.82%;96.72%;97.82%;4;922;;;;;;;
7/18/22;Company_48;6;6;6;6;0;1;1;0;1;1;0;1;1;0;2;0;1;0;0;0;1;2;1;0;0;0;0;1;5;0;0;2;2;100.00%;16.67%;16.67%;16.67%;0.00%;0.00%;16.67%;16.67%;1;0;;;;;;;
7/18/22;Company_49;28;14;24;24;4;2;0;1;1;0;1;1;0;1;2;0;0;1;1;0;0;2;9;0;5;0;0;2;2;0;0;0;0;85.71%;8.33%;0.00%;0.00%;7.14%;4.17%;7.14%;4.17%;0;1;;;;;;;
7/18/22;Company_50;97;47;39;78;19;10;6;10;13;6;8;13;6;13;27;0;6;16;3;0;2;1;20;3;14;8;23;76;222;0;19;0;19;80.41%;25.64%;12.77%;15.38%;21.28%;20.51%;27.66%;33.33%;6;13;;;;;;;
7/18/22;Company_53;92;42;39;77;15;6;19;9;25;20;11;28;20;15;47;0;21;18;5;1;2;3;11;3;6;2;11;122;385;42;242;147;431;83.70%;15.38%;45.24%;51.28%;21.43%;28.21%;59.52%;71.79%;20;15;;;;;;;
7/18/22;Company_55;509;196;181;283;226;24;1;20;20;1;21;22;1;25;39;0;1;25;10;1;2;1;1;0;2;0;106;338;480;0;14;0;14;55.60%;13.26%;0.51%;0.55%;10.20%;11.60%;10.20%;12.15%;1;25;;;;;;;
7/18/22;Company_56;524;271;212;436;88;31;1;109;109;1;128;128;1;161;195;0;3;166;15;0;11;9;55;39;81;23;179;549;1074;2;61;8;71;83.21%;14.62%;0.37%;0.47%;40.22%;60.38%;40.22%;60.38%;1;161;;;;;;;
7/18/22;Company_58;75;37;52;75;0;19;1;33;33;1;45;45;1;56;61;0;1;56;3;1;0;9;10;17;13;0;38;139;196;2;93;6;101;100.00%;36.54%;2.70%;1.92%;89.19%;86.54%;89.19%;86.54%;1;56;;;;;;;
7/18/22;Company_60;98;60;17;68;30;1;1;3;4;1;3;4;1;4;6;0;1;4;1;0;0;5;22;4;3;1;4;20;36;0;6;0;6;69.39%;5.88%;1.67%;5.88%;5.00%;17.65%;6.67%;23.53%;1;4;;;;;;;
7/18/22;Company_62;211;62;89;161;50;11;1;52;52;0;51;51;1;60;148;3;14;105;22;2;2;3;6;4;14;3;77;252;476;0;32;2;34;76.30%;12.36%;1.61%;0.00%;83.87%;57.30%;83.87%;57.30%;1;60;;;;;;;
7/18/22;Company_66;77;37;29;60;17;5;3;3;4;3;4;6;3;4;12;0;6;5;1;0;0;1;3;0;6;2;1;20;35;0;12;5;17;77.92%;17.24%;8.11%;10.34%;8.11%;13.79%;10.81%;20.69%;3;4;;;;;;;
7/18/22;Company_68;74;43;23;65;9;2;0;2;2;0;2;2;0;3;33;2;1;22;7;1;0;3;3;3;6;7;45;72;171;0;14;1;15;87.84%;8.70%;0.00%;0.00%;4.65%;8.70%;4.65%;8.70%;0;3;;;;;;;
7/18/22;Company_69;128;59;57;123;5;2;20;12;29;18;13;28;21;20;49;0;24;25;0;0;0;26;49;46;13;2;35;88;106;55;282;72;409;96.09%;3.51%;33.90%;31.58%;20.34%;22.81%;49.15%;49.12%;21;20;;;;;;;
7/18/22;Company_70;116;56;57;116;0;0;55;2;56;55;2;56;55;2;130;0;59;65;1;0;5;2;3;0;13;26;179;220;1020;8;51;3;62;100.00%;0.00%;98.21%;96.49%;3.57%;3.51%;100.00%;98.25%;55;2;;;;;;;
7/18/22;Company_71;212;106;109;212;0;6;0;13;13;0;16;16;0;19;29;0;0;21;7;1;0;7;9;5;17;3;0;39;50;0;47;2;49;100.00%;5.50%;0.00%;0.00%;12.26%;14.68%;12.26%;14.68%;0;19;;;;;;;
7/18/22;Company_73;8;3;2;6;2;1;0;1;1;0;1;1;0;1;2;0;0;1;1;0;0;1;1;0;0;0;0;5;9;0;4;0;4;75.00%;50.00%;0.00%;0.00%;33.33%;50.00%;33.33%;50.00%;0;1;;;;;;;
7/18/22;Company_74;574;184;271;421;153;92;20;60;68;25;85;102;27;105;195;3;28;112;38;7;7;1;4;2;33;33;195;459;959;0;47;2;49;73.34%;33.95%;10.87%;9.23%;32.61%;31.37%;36.96%;37.64%;27;105;;;;;;;
7/18/22;Company_75;64088;2516;3013;3685;60403;358;8;307;315;6;294;299;8;398;809;5;12;434;268;54;36;37;297;373;255;160;1191;1830;2685;0;108;11;119;5.75%;11.88%;0.32%;0.20%;12.20%;9.76%;12.52%;9.92%;8;398;;;;;;;
7/25/22;Company_58;75;37;52;75;0;19;1;33;33;1;45;45;1;56;61;0;1;56;3;1;0;8;9;17;12;0;38;139;196;1;94;6;101;100.00%;36.54%;2.70%;1.92%;89.19%;86.54%;89.19%;86.54%;1;56;;;;;;;
7/25/22;Company_68;73;42;24;64;9;2;1;2;2;1;2;3;1;3;34;2;2;22;7;1;0;4;5;3;7;7;45;74;175;0;15;1;16;87.67%;8.33%;2.38%;4.17%;4.76%;8.33%;4.76%;12.50%;1;3;;;;;;;
7/25/22;Company_66;77;37;29;60;17;5;3;3;4;3;4;6;3;4;12;0;6;5;1;0;0;1;3;0;6;2;1;20;35;0;12;5;17;77.92%;17.24%;8.11%;10.34%;8.11%;13.79%;10.81%;20.69%;3;4;;;;;;;
7/25/22;Company_09;5;5;5;5;0;2;1;1;2;1;1;2;1;1;2;0;1;1;0;0;0;1;1;1;2;0;2;6;8;0;4;0;4;100.00%;40.00%;20.00%;20.00%;20.00%;20.00%;40.00%;40.00%;1;1;;;;;;;
7/25/22;Company_71;212;106;109;212;0;6;0;13;13;0;16;16;0;19;29;0;0;21;7;1;0;7;9;5;17;3;0;39;50;0;47;2;49;100.00%;5.50%;0.00%;0.00%;12.26%;14.68%;12.26%;14.68%;0;19;;;;;;;
7/25/22;Company_22;228;143;127;185;43;25;35;26;52;33;23;49;38;75;444;5;66;254;55;31;33;34;65;75;1903;193;278;2298;3587;2;624;98;724;81.14%;19.69%;24.48%;25.98%;18.18%;18.11%;36.36%;38.58%;38;75;;;;;;;
7/25/22;Company_50;97;47;39;78;19;10;5;11;13;5;9;13;5;14;27;0;5;17;3;0;2;1;20;3;14;8;23;76;222;0;19;0;19;80.41%;25.64%;10.64%;12.82%;23.40%;23.08%;27.66%;33.33%;5;14;;;;;;;
7/25/22;Company_03;222;54;86;98;124;20;2;15;17;2;15;17;2;18;29;0;2;18;8;0;1;1;1;0;6;1;1;47;67;0;9;0;9;44.14%;23.26%;3.70%;2.33%;27.78%;17.44%;31.48%;19.77%;2;18;;;;;;;
7/25/22;Company_74;577;185;273;424;153;94;23;60;70;27;85;104;30;105;197;2;31;112;38;7;7;1;4;2;33;33;195;462;971;1;47;3;51;73.48%;34.43%;12.43%;9.89%;32.43%;31.14%;37.84%;38.10%;30;105;;;;;;;
7/25/22;Company_44;177;102;90;144;33;18;1;27;28;1;23;24;1;60;152;1;29;92;25;1;4;34;21;35;47;16;168;299;521;0;182;30;212;81.36%;20.00%;0.98%;1.11%;26.47%;25.56%;27.45%;26.67%;1;60;;;;;;;
7/25/22;Company_05;542;107;338;440;102;96;2;38;39;5;56;60;5;94;244;2;5;100;112;4;21;4;36;4;51;20;273;419;1115;0;40;3;43;81.18%;28.40%;1.87%;1.48%;35.51%;16.57%;36.45%;17.75%;5;94;;;;;;;
7/25/22;Company_39;2;1;1;1;1;0;1;0;1;0;0;0;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;50.00%;0.00%;100.00%;0.00%;0.00%;0.00%;100.00%;0.00%;1;0;;;;;;;
7/25/22;Company_48;6;6;6;6;0;1;1;0;1;1;0;1;1;0;2;0;1;0;0;0;1;2;1;0;0;0;0;1;5;0;0;2;2;100.00%;16.67%;16.67%;16.67%;0.00%;0.00%;16.67%;16.67%;1;0;;;;;;;
7/25/22;Company_38;2541;533;1057;1574;967;27;18;0;18;19;0;19;20;0;58;12;20;1;18;4;3;0;0;0;12;6;0;1337;4033;251;4222;2038;6511;61.94%;2.55%;3.38%;1.80%;0.00%;0.00%;3.38%;1.80%;20;0;;;;;;;
7/25/22;Company_27;402;71;331;390;12;102;1;43;43;1;88;89;1;101;370;32;87;134;95;8;14;3;6;4;7;1;133;470;718;0;10;0;10;97.01%;30.82%;1.41%;0.30%;60.56%;26.59%;60.56%;26.89%;1;101;;;;;;;
7/25/22;Company_37;1504;517;633;1392;112;280;103;139;213;115;118;224;120;185;2378;21;132;1005;736;170;314;22;177;89;376;207;2389;3346;6071;36;275;29;340;92.55%;44.23%;19.92%;18.17%;26.89%;18.64%;41.20%;35.39%;120;185;;;;;;;
7/25/22;Company_14;3289;101;164;237;3052;43;14;47;53;15;64;75;15;83;172;1;16;140;11;2;2;19;36;9;80;9;64;838;1684;1;39;0;40;7.21%;26.22%;13.86%;9.15%;46.53%;39.02%;52.48%;45.73%;15;83;;;;;;;
7/25/22;Company_55;509;196;181;283;226;24;1;20;20;1;21;22;1;25;39;0;1;25;10;1;2;1;1;0;2;0;106;338;480;0;14;0;14;55.60%;13.26%;0.51%;0.55%;10.20%;11.60%;10.20%;12.15%;1;25;;;;;;;
7/25/22;Company_53;92;42;39;77;15;6;19;9;25;20;11;28;20;15;47;0;21;18;5;1;2;3;11;3;6;2;11;123;387;37;248;147;432;83.70%;15.38%;45.24%;51.28%;21.43%;28.21%;59.52%;71.79%;20;15;;;;;;;
7/25/22;Company_75;64088;2516;3013;3685;60403;358;7;308;315;6;294;299;7;399;809;5;11;435;268;54;36;37;297;373;255;160;1191;1830;2685;0;108;11;119;5.75%;11.88%;0.28%;0.20%;12.24%;9.76%;12.52%;9.92%;7;399;;;;;;;
7/25/22;Company_60;98;60;17;68;30;1;1;3;4;1;3;4;1;4;6;0;1;4;1;0;0;6;22;4;4;1;4;20;36;0;6;0;6;69.39%;5.88%;1.67%;5.88%;5.00%;17.65%;6.67%;23.53%;1;4;;;;;;;
7/25/22;Company_04;30;23;8;27;3;1;3;1;4;3;1;4;3;2;7;0;3;2;2;0;0;2;11;0;4;2;0;26;114;0;7;2;9;90.00%;12.50%;13.04%;37.50%;4.35%;12.50%;17.39%;50.00%;3;2;;;;;;;
7/25/22;Company_18;63;28;12;46;17;1;1;0;1;1;0;1;1;0;12;0;3;0;9;0;0;6;16;26;15;2;84;31;52;0;5;0;5;73.02%;8.33%;3.57%;8.33%;0.00%;0.00%;3.57%;8.33%;1;0;;;;;;;
7/25/22;Company_20;40;21;17;36;4;6;1;7;7;1;6;6;1;7;9;0;1;7;1;0;0;1;3;2;5;0;1;31;40;0;2;0;2;90.00%;35.29%;4.76%;5.88%;33.33%;35.29%;33.33%;35.29%;1;7;;;;;;;
7/25/22;Company_62;212;62;90;162;50;11;1;52;52;0;51;51;1;60;148;3;14;105;22;2;2;3;6;4;14;3;77;252;476;0;32;2;34;76.42%;12.22%;1.61%;0.00%;83.87%;56.67%;83.87%;56.67%;1;60;;;;;;;
7/25/22;Company_30;9;5;4;5;4;0;0;0;0;0;0;0;0;0;32;0;1;9;7;9;6;14;3;35;27;6;1;46;63;0;1;0;1;55.56%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0;0;;;;;;;
7/25/22;Company_70;116;56;57;116;0;0;55;2;56;55;2;56;55;2;130;0;59;65;1;0;5;2;3;0;13;27;179;221;1024;8;51;4;63;100.00%;0.00%;98.21%;96.49%;3.57%;3.51%;100.00%;98.25%;55;2;;;;;;;
7/25/22;Company_49;28;14;24;24;4;2;0;1;1;0;1;1;0;1;2;0;0;1;1;0;0;2;9;0;5;0;0;2;2;0;0;0;0;85.71%;8.33%;0.00%;0.00%;7.14%;4.17%;7.14%;4.17%;0;1;;;;;;;
7/25/22;Company_21;3;2;2;2;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;66.67%;50.00%;50.00%;50.00%;0.00%;0.00%;50.00%;50.00%;1;0;;;;;;;
7/25/22;Company_31;100;49;66;90;10;2;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;1;0;0;64;94;131;1461;324;1916;90.00%;3.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0;0;;;;;;;
7/25/22;Company_22;26;15;19;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;83;0;1332;10;1342;88.46%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0;0;;;;;;;
7/25/22;Company_13;3150;77;1982;2052;1098;4;1;0;1;1;0;1;1;0;9;4;1;0;3;1;0;0;0;0;2;0;0;448;1467;304;12133;3113;15550;65.14%;0.20%;1.30%;0.05%;0.00%;0.00%;1.30%;0.05%;1;0;;;;;;;
7/25/22;Company_42;45;16;14;20;25;4;0;4;4;0;3;3;0;4;153;1;12;90;44;3;3;10;1;126;94;70;128;393;1145;0;54;10;64;44.44%;28.57%;0.00%;0.00%;25.00%;21.43%;25.00%;21.43%;0;4;;;;;;;
7/25/22;Company_73;8;3;2;6;2;1;0;1;1;0;1;1;0;1;2;0;0;1;1;0;0;1;1;0;0;0;0;5;9;0;4;0;4;75.00%;50.00%;0.00%;0.00%;33.33%;50.00%;33.33%;50.00%;0;1;;;;;;;
7/25/22;Company_24;41;17;26;41;0;0;16;1;16;18;3;19;19;4;34;0;22;12;0;0;0;3;22;14;12;15;1;70;120;15;69;55;139;100.00%;0.00%;94.12%;69.23%;5.88%;11.54%;94.12%;73.08%;19;4;;;;;;;
7/25/22;Company_69;128;59;57;123;5;2;20;12;29;18;13;28;21;20;49;0;24;25;0;0;0;25;49;46;13;2;35;88;106;51;287;72;410;96.09%;3.51%;33.90%;31.58%;20.34%;22.81%;49.15%;49.12%;21;20;;;;;;;
7/25/22;Company_06;85;21;35;49;36;3;0;9;9;0;10;10;0;13;29;0;0;25;4;0;0;1;2;4;2;0;9;55;77;0;14;0;14;57.65%;8.57%;0.00%;0.00%;42.86%;28.57%;42.86%;28.57%;0;13;;;;;;;
7/25/22;Company_12;56;40;10;44;12;3;1;5;5;1;3;3;1;5;9;0;1;5;2;1;0;1;1;1;1;0;2;16;19;0;4;0;4;78.57%;30.00%;2.50%;10.00%;12.50%;30.00%;12.50%;30.00%;1;5;;;;;;;
7/25/22;Company_56;524;271;212;436;88;31;1;109;109;1;128;128;1;161;195;0;3;166;15;0;11;9;55;39;81;23;179;549;1074;1;62;8;71;83.21%;14.62%;0.37%;0.47%;40.22%;60.38%;40.22%;60.38%;1;161;;;;;;;
7/25/22;Company_28;489;277;231;300;189;26;0;15;15;0;15;15;0;18;46;0;0;19;25;0;2;6;27;13;48;7;174;95;119;0;3;1;4;61.35%;11.26%;0.00%;0.00%;5.42%;6.49%;5.42%;6.49%;0;18;;;;;;;
7/25/22;Company_26;3557;1836;2438;3069;488;706;69;519;539;64;667;700;75;1010;1683;5;78;1042;377;74;107;8;74;43;290;108;2266;5232;8722;0;194;22;216;86.28%;28.96%;3.76%;2.63%;28.27%;27.36%;29.36%;28.71%;75;1,01;;;;;;;
7/25/22;Company_11;101;46;52;95;6;32;9;28;30;9;29;36;9;33;52;0;10;36;6;0;0;1;3;2;23;4;39;148;397;1;53;6;60;94.06%;61.54%;19.57%;17.31%;60.87%;55.77%;65.22%;69.23%;9;33;;;;;;;
7/25/22;Company_43;863;356;423;697;166;145;42;129;161;43;146;186;45;168;355;14;46;238;26;9;22;5;12;7;43;27;248;676;1136;2;61;5;68;80.76%;34.28%;11.80%;10.17%;36.24%;34.52%;45.22%;43.97%;45;168;;;;;;;
7/25/22;Company_46;1598;731;735;1459;139;6;2;707;707;3;719;719;3;923;1098;1;6;1015;0;22;54;11;416;264;313;690;1011;2469;6578;0;807;126;933;91.30%;0.82%;0.27%;0.41%;96.72%;97.82%;96.72%;97.82%;3;923;;;;;;;
8/01/22;Company_11;101;46;52;95;6;32;9;28;30;9;29;36;9;33;52;0;10;36;6;0;0;1;3;2;23;4;39;149;401;1;54;6;61;94.06%;61.54%;19.57%;17.31%;60.87%;55.77%;65.22%;69.23%;9;33;9;33;32;1;15;15;1
8/01/22;Company_43;870;363;428;707;163;157;53;130;173;56;147;200;59;169;368;10;60;239;27;10;22;5;11;7;43;27;248;696;1202;3;65;5;73;81.26%;36.68%;14.60%;13.08%;35.81%;34.35%;47.66%;46.73%;59;169;19;139;137;2;91;90;2
